date,n100_control,n100_th0.1_w5,n100_th0.1_w20,n100_th0.1_w40,n100_th0.125_w5,n100_th0.125_w20,n100_th0.125_w40,n100_th0.15_w5,n100_th0.15_w20,n100_th0.15_w40,n100_th0.2_w5,n100_th0.2_w20,n100_th0.2_w40,n100_th0.25_w5,n100_th0.25_w20,n100_th0.25_w40,mid_control,mid_th0.1_w5,mid_th0.1_w20,mid_th0.1_w40,mid_th0.125_w5,mid_th0.125_w20,mid_th0.125_w40,mid_th0.15_w5,mid_th0.15_w20,mid_th0.15_w40,mid_th0.2_w5,mid_th0.2_w20,mid_th0.2_w40,mid_th0.25_w5,mid_th0.25_w20,mid_th0.25_w40
2021-11-10,2041099.1144584713,1996953.0672196245,1996953.0672196245,2076528.0959253926,2041138.5317243326,2041138.5317243326,2119553.557673194,1930257.7491636653,1930257.7491636653,2005209.604124046,2041099.1144584713,2041099.1144584713,2041099.1144584713,2041099.1144584713,2041099.1144584713,2041099.1144584713,2593085.0713853203,2695373.909550777,2695373.909550777,2637180.284298488,2578274.193364802,2523697.931283511,2312953.216268151,2527098.939382027,2473211.6919068885,2265692.1391984294,2593085.0713853203,2593085.0713853203,2593085.0713853203,2593085.0713853203,2593085.0713853203,2593085.0713853203
2021-11-11,2018413.3144584713,1974691.0072196245,1974691.0072196245,2053386.9159253926,2018452.7317243326,2018452.7317243326,2096020.507673194,1908746.3491636652,1908746.3491636652,1982855.5141240456,2018413.3144584713,2018413.3144584713,2018413.3144584713,2018413.3144584713,2018413.3144584713,2018413.3144584713,2602156.26938532,2704814.924750777,2704814.924750777,2646523.791298488,2587392.5121648014,2532564.086683511,2321031.400068151,2535965.7295820275,2481904.254906888,2273524.359198429,2602156.26938532,2602156.26938532,2602156.26938532,2602156.26938532,2602156.26938532,2602156.26938532
2021-11-12,2043190.154458471,1998980.0972196243,1998980.0972196243,2078664.1759253927,2043229.5717243324,2043229.5717243324,2121734.877673194,1932238.2391636656,1932238.2391636656,2007234.4341240455,2043190.154458471,2043190.154458471,2043190.154458471,2043190.154458471,2043190.154458471,2043190.154458471,2596198.97438532,2698596.546750777,2698596.546750777,2640510.018798488,2581463.545164801,2526723.053183511,2315742.465568151,2530109.8940820275,2476254.0274068885,2268284.194198429,2596198.97438532,2596198.97438532,2596198.97438532,2596198.97438532,2596198.97438532,2596198.97438532
2021-11-15,2035940.0944584713,1991904.5972196246,1991904.5972196246,2071315.4359253924,2035979.5117243326,2035979.5117243326,2114217.5976731936,1925397.0691636654,1925397.0691636654,2000119.4241240455,2035940.0944584713,2035940.0944584713,2035940.0944584713,2035940.0944584713,2035940.0944584713,2035940.0944584713,2610562.25838532,2713555.144350777,2713555.144350777,2655166.3447984885,2595744.1995648015,2540694.828383511,2328547.319968151,2544090.7316820268,2489961.4114068886,2280787.8341984292,2610562.25838532,2610562.25838532,2610562.25838532,2610562.25838532,2610562.25838532,2610562.25838532
2021-11-16,2024021.6544584713,1980247.5572196245,1980247.5572196245,2059197.5559253928,2024061.0717243326,2024061.0717243326,2101849.6176731936,1914135.0591636656,1914135.0591636656,1988408.304124046,2024021.6544584713,2024021.6544584713,2024021.6544584713,2024021.6544584713,2024021.6544584713,2024021.6544584713,2613893.50138532,2717010.737550777,2717010.737550777,2658592.9592984887,2599074.7653648015,2543941.152283511,2331523.823268151,2547327.3123820275,2493155.206906888,2283678.399198429,2613893.50138532,2613893.50138532,2613893.50138532,2613893.50138532,2613893.50138532,2613893.50138532
2021-11-17,2026928.5644584713,1983156.1672196246,1983156.1672196246,2062198.8659253924,2026967.9817243326,2026967.9817243326,2104880.277673194,1916927.9991636653,1916927.9991636653,1991299.4741240458,2026928.5644584713,2026928.5644584713,2026928.5644584713,2026928.5644584713,2026928.5644584713,2026928.5644584713,2608060.4203853197,2710903.333150777,2710903.333150777,2652806.5677984883,2593317.4067648016,2538198.760983511,2326365.742168151,2541551.285482027,2487702.2484068885,2278484.2341984296,2608060.4203853197,2608060.4203853197,2608060.4203853197,2608060.4203853197,2608060.4203853197,2608060.4203853197
2021-11-18,2008218.0244584715,1964853.8272196245,1964853.8272196245,2043175.6659253926,2008257.4417243327,2008257.4417243327,2085455.8876731938,1899247.0691636654,1899247.0691636654,1972907.4041240455,2008218.0244584715,2008218.0244584715,2008218.0244584715,2008218.0244584715,2008218.0244584715,2008218.0244584715,2559612.08538532,2660481.2171507766,2660481.2171507766,2603423.8002984887,2545103.9877648014,2491034.746483511,2283180.560668151,2494332.3469820274,2441474.0359068885,2236255.8991984297,2559612.08538532,2559612.08538532,2559612.08538532,2559612.08538532,2559612.08538532,2559612.08538532
2021-11-22,1953654.2044584712,1911490.007219625,1911490.007219625,1987675.4859253925,1953693.6217243324,1953693.6217243324,2028801.5576731937,1847666.7391636653,1847666.7391636653,1919306.154124046,1953654.2044584712,1953654.2044584712,1953654.2044584712,1953654.2044584712,1953654.2044584712,1953654.2044584712,2505422.0563853197,2604093.719550777,2604093.719550777,2548068.876798488,2491083.888364801,2438279.368783511,2234868.458768151,2441538.5768820276,2389675.7694068886,2189143.504198429,2505422.0563853197,2505422.0563853197,2505422.0563853197,2505422.0563853197,2505422.0563853197,2505422.0563853197
2021-11-23,2008562.8244584715,1965320.3372196245,1965320.3372196245,2043640.3659253924,2008602.2417243328,2008602.2417243328,2085845.1576731934,1899682.619163665,1899682.619163665,1973307.6641240458,2008562.8244584715,2008562.8244584715,2008562.8244584715,2008562.8244584715,2008562.8244584715,2008562.8244584715,2551393.19438532,2651877.888750777,2651877.888750777,2594855.4237984885,2536773.0631648013,2482980.662183511,2275875.2785681505,2486322.2110820273,2433502.6824068883,2229281.174198429,2551393.19438532,2551393.19438532,2551393.19438532,2551393.19438532,2551393.19438532,2551393.19438532
2021-11-24,2000545.2644584714,1957427.9772196247,1957427.9772196247,2035438.4359253924,2000584.6817243327,2000584.6817243327,2077524.6276731936,1892060.6791636653,1892060.6791636653,1965394.0241240456,2000545.2644584714,2000545.2644584714,2000545.2644584714,2000545.2644584714,2000545.2644584714,2000545.2644584714,2549603.25138532,2650013.985550777,2650013.985550777,2592946.0292984885,2534955.007364801,2481237.6582835107,2274276.125268151,2484594.990382027,2431767.0569068883,2227787.169198429,2549603.25138532,2549603.25138532,2549603.25138532,2549603.25138532,2549603.25138532,2549603.25138532
2021-11-25,2014703.024458471,1971361.5072196242,1971361.5072196242,2049878.0359253923,2014742.4417243323,2014742.4417243323,2092279.1676731938,1905482.4191636655,1905482.4191636655,1979312.5041240456,2014703.024458471,2014703.024458471,2014703.024458471,2014703.024458471,2014703.024458471,2014703.024458471,2552939.64138532,2653469.015550777,2653469.015550777,2596368.8892984884,2538292.4973648014,2484472.918283511,2277258.0352681507,2487844.820382027,2434965.6569068884,2230686.0491984296,2552939.64138532,2552939.64138532,2552939.64138532,2552939.64138532,2552939.64138532,2552939.64138532
2021-11-26,1949621.6344584716,1907708.0872196245,1907708.0872196245,1983654.5759253926,1949661.0517243329,1949661.0517243329,2024695.1876731939,1843920.7291636653,1843920.7291636653,1915366.2041240456,1949621.6344584716,1949621.6344584716,1949621.6344584716,1949621.6344584716,1949621.6344584716,1949621.6344584716,2507576.09338532,2606267.320350777,2606267.320350777,2550083.3322984884,2493104.5285648014,2440283.262883511,2236822.6914681513,2443620.630182027,2391673.8239068883,2191175.9291984295,2507576.09338532,2507576.09338532,2507576.09338532,2507576.09338532,2507576.09338532,2507576.09338532
2021-11-29,1920029.8644584713,1878627.1972196246,1878627.1972196246,1953425.7359253925,1920069.2817243326,1920069.2817243326,1993971.6176731938,1815817.979163665,1815817.979163665,1886187.4441240455,1920029.8644584713,1920029.8644584713,1920029.8644584713,1920029.8644584713,1920029.8644584713,1920029.8644584713,2470013.88738532,2567200.565950777,2567200.565950777,2511764.653298489,2455639.8449648013,2403682.559083511,2203342.922868151,2406969.8407820268,2355806.8529068884,2158477.839198429,2470013.88738532,2470013.88738532,2470013.88738532,2470013.88738532,2470013.88738532,2470013.88738532
2021-11-30,1944488.4843834708,1902653.6903696244,1902653.6903696244,1978398.5580253927,1944527.9016493321,1944527.9016493321,2019353.5257231938,1839029.0186136654,1839029.0186136654,1910302.378524046,1944488.4843834708,1944488.4843834708,1944488.4843834708,1944488.4843834708,1944488.4843834708,1944488.4843834708,2496520.5911743194,2594788.465333377,2594788.465333377,2538777.9280519886,2481965.0841892017,2429494.232976211,2226930.529715051,2432782.286322127,2381072.0332333883,2181527.585433429,2496520.5911743194,2496520.5911743194,2496520.5911743194,2496520.5911743194,2496520.5911743194,2496520.5911743194
2021-12-01,1970522.9943834716,1928149.9703696247,1928149.9703696247,2004915.3080253925,1970562.4116493328,1970562.4116493328,2046381.8557231934,1863670.5886136654,1863670.5886136654,1935913.3585240457,1970522.9943834716,1970522.9943834716,1970522.9943834716,1970522.9943834716,1970522.9943834716,1970522.9943834716,2504789.6311743194,2603391.625333377,2603391.625333377,2547279.4280519886,2490236.8941892013,2437530.4329762105,2234313.4397150506,2440829.8863221277,2388998.3232333884,2188711.2854334293,2504789.6311743194,2504789.6311743194,2504789.6311743194,2504789.6311743194,2504789.6311743194,2504789.6311743194
2021-12-02,1979245.684383471,1936661.1103696246,1936661.1103696246,2013768.0280253924,1979285.1016493323,1979285.1016493323,2055439.2757231933,1871901.3986136653,1871901.3986136653,1944465.4685240455,1979245.684383471,1979245.684383471,1979245.684383471,1979245.684383471,1979245.684383471,1979245.684383471,2527972.4911743198,2627481.625333377,2627481.625333377,2571000.5480519887,2513320.2341892016,2460055.0229762113,2255014.5397150507,2463370.9063221277,2411158.0932333884,2208889.3954334287,2527972.4911743198,2527972.4911743198,2527972.4911743198,2527972.4911743198,2527972.4911743198,2527972.4911743198
2021-12-03,1977473.4643834708,1934910.5503696245,1934910.5503696245,2011958.2480253929,1977512.8816493321,1977512.8816493321,2053594.8557231934,1870214.6386136652,1870214.6386136652,1942721.4585240458,1977473.4643834708,1977473.4643834708,1977473.4643834708,1977473.4643834708,1977473.4643834708,1977473.4643834708,2521069.68117432,2620307.125333377,2620307.125333377,2563911.4280519886,2506442.0941892015,2453351.832976211,2248856.7897150507,2456674.336322128,2404545.0232333886,2202925.135433429,2521069.68117432,2521069.68117432,2521069.68117432,2521069.68117432,2521069.68117432,2521069.68117432
2021-12-06,1963333.664383471,1921061.7003696244,1921061.7003696244,1997548.8480253925,1963373.0816493323,1963373.0816493323,2038925.7057231935,1856833.188613665,1856833.188613665,1928804.1085240454,1963333.664383471,1963333.664383471,1963333.664383471,1963333.664383471,1963333.664383471,1963333.664383471,2497529.5811743196,2595825.715333377,2595825.715333377,2539823.958051989,2482983.944189201,2430452.3429762106,2227872.6797150504,2433760.616322127,2382042.413233388,2182475.925433429,2497529.5811743196,2497529.5811743196,2497529.5811743196,2497529.5811743196,2497529.5811743196,2497529.5811743196
2021-12-07,1979259.6743834713,1936661.3503696246,1936661.3503696246,2013767.6180253925,1979299.0916493325,1979299.0916493325,2055463.5057231938,1871912.2886136652,1871912.2886136652,1944469.7985240456,1979259.6743834713,1979259.6743834713,1979259.6743834713,1979259.6743834713,1979259.6743834713,1979259.6743834713,2511328.5811743196,2610214.4753333773,2610214.4753333773,2553894.378051989,2496757.3441892015,2443927.082976211,2240141.989715051,2447244.6863221275,2395216.7232333887,2194456.235433429,2511328.5811743196,2511328.5811743196,2511328.5811743196,2511328.5811743196,2511328.5811743196,2511328.5811743196
2021-12-08,2001098.604383471,1957970.9803696247,1957970.9803696247,2035944.3780253925,2001138.0216493323,2001138.0216493323,2078133.1557231941,1892520.3886136655,1892520.3886136655,1965892.9385240457,2001098.604383471,2001098.604383471,2001098.604383471,2001098.604383471,2001098.604383471,2001098.604383471,2525561.13117432,2624984.3253333773,2624984.3253333773,2568435.1780519886,2510882.8441892015,2457741.2329762112,2252850.739715051,2461061.8863221277,2408801.8732333886,2206836.635433429,2525561.13117432,2525561.13117432,2525561.13117432,2525561.13117432,2525561.13117432,2525561.13117432
2021-12-09,2006070.3843834717,1962834.3203696248,1962834.3203696248,2041004.1480253926,2006109.801649333,2006109.801649333,2083295.1857231935,1897223.2286136653,1897223.2286136653,1970777.9785240458,2006070.3843834717,2006070.3843834717,2006070.3843834717,2006070.3843834717,2006070.3843834717,2006070.3843834717,2527272.2711743196,2626772.975333377,2626772.975333377,2570177.708051989,2512572.204189202,2459411.742976211,2254368.489715051,2462719.6663221275,2410426.4532333883,2208311.275433429,2527272.2711743196,2527272.2711743196,2527272.2711743196,2527272.2711743196,2527272.2711743196,2527272.2711743196
2021-12-10,2013246.3543834714,1969872.7903696245,1969872.7903696245,2048316.2680253927,2013285.7716493327,2013285.7716493327,2090758.2757231938,1904029.0486136652,1904029.0486136652,1977836.368524046,2013246.3543834714,2013246.3543834714,2013246.3543834714,2013246.3543834714,2013246.3543834714,2013246.3543834714,2530124.2911743196,2629751.525333377,2629751.525333377,2573089.748051989,2515433.6341892015,2462198.1729762107,2256908.889715051,2465513.9563221275,2413153.4932333883,2210801.895433429,2530124.2911743196,2530124.2911743196,2530124.2911743196,2530124.2911743196,2530124.2911743196,2530124.2911743196
2021-12-13,2009602.0043834713,1966273.1303696248,1966273.1303696248,2044569.5180253924,2009641.4216493326,2009641.4216493326,2086983.6257231934,1900560.2986136652,1900560.2986136652,1974216.428524046,2009602.0043834713,2009602.0043834713,2009602.0043834713,2009602.0043834713,2009602.0043834713,2009602.0043834713,2534468.9511743197,2634229.815333377,2634229.815333377,2577556.748051989,2519736.274189201,2466368.4229762107,2260848.029715051,2469692.1063221274,2417314.6032333886,2214587.895433429,2534468.9511743197,2534468.9511743197,2534468.9511743197,2534468.9511743197,2534468.9511743197,2534468.9511743197
2021-12-14,1985688.6343834712,1942847.9603696247,1942847.9603696247,2020202.7980253925,1985728.0516493325,1985728.0516493325,2062146.4357231935,1877912.6786136653,1877912.6786136653,1950689.388524046,1985688.6343834712,1985688.6343834712,1985688.6343834712,1985688.6343834712,1985688.6343834712,1985688.6343834712,2535382.43117432,2635219.775333377,2635219.775333377,2578496.5280519887,2520671.7441892014,2467295.932976211,2261643.839715051,2470613.6363221277,2418179.5732333884,2215341.6854334287,2535382.43117432,2535382.43117432,2535382.43117432,2535382.43117432,2535382.43117432,2535382.43117432
2021-12-15,1974738.9043834712,1932164.3403696246,1932164.3403696246,2009084.9680253926,1974778.3216493325,1974778.3216493325,2050780.1257231939,1867584.448613665,1867584.448613665,1939949.7185240455,1974738.9043834712,1974738.9043834712,1974738.9043834712,1974738.9043834712,1974738.9043834712,1974738.9043834712,2527735.0911743194,2627238.175333377,2627238.175333377,2570657.348051989,2513006.9841892016,2459833.272976211,2254827.439715051,2463143.5063221278,2410856.543233388,2208707.045433429,2527735.0911743194,2527735.0911743194,2527735.0911743194,2527735.0911743194,2527735.0911743194,2527735.0911743194
2021-12-16,1955492.0443834714,1913308.7803696247,1913308.7803696247,1989478.3380253927,1955531.4616493327,1955531.4616493327,2030802.2957231938,1849361.8086136652,1849361.8086136652,1921012.5285240456,1955492.0443834714,1955492.0443834714,1955492.0443834714,1955492.0443834714,1955492.0443834714,1955492.0443834714,2538796.0911743194,2638730.125333377,2638730.125333377,2581982.0480519887,2523994.3341892017,2470579.9229762107,2264717.3397150505,2473884.5563221276,2421418.5432333886,2218306.6454334287,2538796.0911743194,2538796.0911743194,2538796.0911743194,2538796.0911743194,2538796.0911743194,2538796.0911743194
2021-12-17,1921877.994383471,1880434.5803696245,1880434.5803696245,1955285.0080253927,1921917.4116493324,1921917.4116493324,1995900.8557231938,1817581.3386136652,1817581.3386136652,1887987.6485240457,1921877.994383471,1921877.994383471,1921877.994383471,1921877.994383471,1921877.994383471,1921877.994383471,2532136.2911743196,2631773.5753333773,2631773.5753333773,2575149.148051989,2517295.8841892015,2464055.322976211,2258804.189715051,2467355.2063221275,2415021.5932333884,2212570.645433429,2532136.2911743196,2532136.2911743196,2532136.2911743196,2532136.2911743196,2532136.2911743196,2532136.2911743196
2021-12-20,1865792.0543834711,1825488.3803696248,1825488.3803696248,1898143.6280253923,1865831.4716493324,1865831.4716493324,1937684.1057231938,1764482.3386136652,1764482.3386136652,1832804.388524046,1865792.0543834711,1865792.0543834711,1865792.0543834711,1865792.0543834711,1865792.0543834711,1865792.0543834711,2471002.2511743195,2568226.565333377,2568226.565333377,2512685.498051989,2456427.9241892016,2404606.1729762107,2204272.929715051,2407872.0563221276,2356600.6032333886,2159400.845433429,2471002.2511743195,2471002.2511743195,2471002.2511743195,2471002.2511743195,2471002.2511743195,2471002.2511743195
2021-12-21,1871744.2543834713,1831278.8403696246,1831278.8403696246,1904168.2380253926,1871783.6716493326,1871783.6716493326,1943861.2857231935,1770082.3786136652,1770082.3786136652,1838624.4385240457,1871744.2543834713,1871744.2543834713,1871744.2543834713,1871744.2543834713,1871744.2543834713,1871744.2543834713,2483579.8911743197,2581279.015333377,2581279.015333377,2525561.4280519886,2468952.6341892015,2416818.4329762105,2215510.1297150506,2420096.086322128,2368638.7332333885,2170324.135433429,2483579.8911743197,2483579.8911743197,2483579.8911743197,2483579.8911743197,2483579.8911743197,2483579.8911743197
2021-12-22,1889908.9443834713,1849104.3803696246,1849104.3803696246,1922700.3580253923,1889948.3616493326,1889948.3616493326,1962711.3057231936,1787300.4886136653,1787300.4886136653,1856519.0985240457,1889908.9443834713,1889908.9443834713,1889908.9443834713,1889908.9443834713,1889908.9443834713,1889908.9443834713,2504886.4911743198,2603412.875333377,2603412.875333377,2547298.7980519887,2490118.7841892014,2437529.622976211,2234499.8397150505,2440819.406322127,2388965.4932333883,2188877.445433429,2504886.4911743198,2504886.4911743198,2504886.4911743198,2504886.4911743198,2504886.4911743198,2504886.4911743198
2021-12-23,1909014.144383471,1867779.9203696244,1867779.9203696244,1942125.6480253926,1909053.5616493323,1909053.5616493323,1982551.3757231939,1805355.7486136653,1805355.7486136653,1875277.848524046,1909014.144383471,1909014.144383471,1909014.144383471,1909014.144383471,1909014.144383471,1909014.144383471,2516386.88117432,2615366.275333377,2615366.275333377,2558977.2780519887,2501507.3941892013,2448729.582976211,2244721.5397150507,2452020.6863221275,2399899.7732333886,2198920.585433429,2516386.88117432,2516386.88117432,2516386.88117432,2516386.88117432,2516386.88117432,2516386.88117432
2021-12-24,1886459.8043834711,1845696.8803696244,1845696.8803696244,1919160.1880253926,1886499.2216493324,1886499.2216493324,1959138.185723194,1784012.8286136654,1784012.8286136654,1853096.3485240457,1886459.8043834711,1886459.8043834711,1886459.8043834711,1886459.8043834711,1886459.8043834711,1886459.8043834711,2527217.19117432,2626621.675333377,2626621.675333377,2570007.8480519885,2512273.1341892015,2459268.722976211,2254375.4397150506,2462572.3063221276,2410227.9432333885,2208365.9954334293,2527217.19117432,2527217.19117432,2527217.19117432,2527217.19117432,2527217.19117432,2527217.19117432
2021-12-27,1903219.9143834715,1862080.2403696245,1862080.2403696245,1936203.6480253926,1903259.3316493328,1903259.3316493328,1976541.8557231938,1799855.2386136656,1799855.2386136656,1869556.4685240458,1903219.9143834715,1903219.9143834715,1903219.9143834715,1903219.9143834715,1903219.9143834715,1903219.9143834715,2541731.73117432,2641692.525333377,2641692.525333377,2584841.078051989,2526732.3441892015,2473367.782976211,2267390.639715051,2476693.086322128,2424109.123233388,2221002.7854334293,2541731.73117432,2541731.73117432,2541731.73117432,2541731.73117432,2541731.73117432,2541731.73117432
2021-12-28,1908838.2254584713,1867661.7976546246,1867661.7976546246,1942027.2617703928,1908877.6427243326,1908877.6427243326,1982377.5744231937,1805239.7428536653,1805239.7428536653,1875175.4015690456,1908838.2254584713,1908838.2254584713,1908838.2254584713,1908838.2254584713,1908838.2254584713,1908838.2254584713,2563496.7950943196,2664337.7786783776,2664337.7786783776,2606972.8634419884,2548363.4989242014,2494515.2224062104,2286779.3082200508,2497909.404287128,2444864.703468389,2239983.9520184286,2563496.7950943196,2563496.7950943196,2563496.7950943196,2563496.7950943196,2563496.7950943196,2563496.7950943196
2021-12-29,1907798.8554584712,1866666.9576546245,1866666.9576546245,1940978.241770393,1907838.2727243325,1907838.2727243325,1981283.6544231935,1804305.2528536653,1804305.2528536653,1874184.9115690456,1907798.8554584712,1907798.8554584712,1907798.8554584712,1907798.8554584712,1907798.8554584712,1907798.8554584712,2563425.5750943194,2664253.4686783776,2664253.4686783776,2606887.323441989,2548292.728924202,2494439.9424062106,2286702.9182200506,2497832.9142871276,2444782.403468389,2239907.6120184287,2563425.5750943194,2563425.5750943194,2563425.5750943194,2563425.5750943194,2563425.5750943194,2563425.5750943194
2021-12-30,1905215.7654584711,1864056.0476546246,1864056.0476546246,1938244.1617703927,1905255.1827243324,1905255.1827243324,1978584.1344231935,1801800.9728536652,1801800.9728536652,1871561.4815690457,1905215.7654584711,1905215.7654584711,1905215.7654584711,1905215.7654584711,1905215.7654584711,1905215.7654584711,2574723.7850943194,2675958.4686783776,2675958.4686783776,2618309.6434419886,2559498.7189242016,2505375.4324062103,2296713.7182200504,2508799.434287127,2455489.473468389,2249713.5720184287,2574723.7850943194,2574723.7850943194,2574723.7850943194,2574723.7850943194,2574723.7850943194,2574723.7850943194
2021-12-31,1927176.1554584713,1885547.6676546247,1885547.6676546247,1960642.961770393,1927215.5727243326,1927215.5727243326,2001429.4044231935,1822427.0928536654,1822427.0928536654,1893086.4315690459,1927176.1554584713,1927176.1554584713,1927176.1554584713,1927176.1554584713,1927176.1554584713,1927176.1554584713,2591256.0050943196,2693182.208678378,2693182.208678378,2635162.933441988,2575939.5089242016,2521479.1124062105,2311483.9782200507,2524945.8242871272,2471296.953468389,2264199.1720184293,2591256.0050943196,2591256.0050943196,2591256.0050943196,2591256.0050943196,2591256.0050943196,2591256.0050943196
2022-01-03,1934016.485458471,1892333.3876546244,1892333.3876546244,1967723.3617703929,1934055.9027243324,1934055.9027243324,2008550.3844231935,1828962.3428536654,1828962.3428536654,1899904.6115690456,1934016.485458471,1934016.485458471,1934016.485458471,1934016.485458471,1934016.485458471,1934016.485458471,2595896.8250943194,2698024.0086783776,2698024.0086783776,2639909.7034419887,2580572.7989242016,2526036.0324062104,2315656.368220051,2529478.5642871275,2475753.2534683887,2268282.502018429,2595896.8250943194,2595896.8250943194,2595896.8250943194,2595896.8250943194,2595896.8250943194,2595896.8250943194
2022-01-04,1937822.3754584715,1896041.3676546244,1896041.3676546244,1971580.8017703928,1937861.7927243328,1937861.7927243328,2012498.1244231935,1832558.4728536652,1832558.4728536652,1903639.0415690457,1937822.3754584715,1937822.3754584715,1937822.3754584715,1937822.3754584715,1937822.3754584715,1937822.3754584715,2596136.4650943195,2698292.9686783776,2698292.9686783776,2640167.5534419883,2580826.6889242018,2526303.1024062103,2315902.368220051,2529721.9442871273,2476008.5834683888,2268515.2020184286,2596136.4650943195,2596136.4650943195,2596136.4650943195,2596136.4650943195,2596136.4650943195,2596136.4650943195
2022-01-05,1937885.5954584712,1896055.6576546244,1896055.6576546244,1971591.3417703928,1937925.0127243325,1937925.0127243325,2012556.0144231934,1832569.1328536652,1832569.1328536652,1903648.991569046,1937885.5954584712,1937885.5954584712,1937885.5954584712,1937885.5954584712,1937885.5954584712,1937885.5954584712,2605537.0950943194,2708090.698678378,2708090.698678378,2649748.8334419886,2590180.218924202,2535474.23240621,2324319.698220051,2538904.1542871273,2485007.063468389,2276767.0320184287,2605537.0950943194,2605537.0950943194,2605537.0950943194,2605537.0950943194,2605537.0950943194,2605537.0950943194
2022-01-06,1927510.4054584713,1885861.4876546245,1885861.4876546245,1960969.8017703928,1927549.8227243326,1927549.8227243326,2001768.2044231934,1822782.6228536651,1822782.6228536651,1893436.6715690456,1927510.4054584713,1927510.4054584713,1927510.4054584713,1927510.4054584713,1927510.4054584713,1927510.4054584713,2613749.1550943195,2716643.8086783774,2716643.8086783774,2658126.2334419885,2598359.7089242013,2543490.06240621,2331663.528220051,2546922.474287127,2492863.653468389,2283965.472018429,2613749.1550943195,2613749.1550943195,2613749.1550943195,2613749.1550943195,2613749.1550943195,2613749.1550943195
2022-01-07,1925002.3654584712,1883502.0776546244,1883502.0776546244,1958530.421770393,1925041.7827243325,1925041.7827243325,1999186.7344231934,1820476.2428536653,1820476.2428536653,1891057.8415690456,1925002.3654584712,1925002.3654584712,1925002.3654584712,1925002.3654584712,1925002.3654584712,1925002.3654584712,2634577.3650943195,2738288.4686783776,2738288.4686783776,2679288.9534419887,2619055.2889242014,2563725.1024062103,2350213.1682200506,2567218.5442871274,2512709.983468389,2302152.152018429,2634577.3650943195,2634577.3650943195,2634577.3650943195,2634577.3650943195,2634577.3650943195,2634577.3650943195
2022-01-10,1938401.3754584712,1896550.4776546243,1896550.4776546243,1972098.141770393,1938440.7927243325,1938440.7927243325,2013060.8944231935,1833087.7328536652,1833087.7328536652,1904173.1715690456,1938401.3754584712,1938401.3754584712,1938401.3754584712,1938401.3754584712,1938401.3754584712,1938401.3754584712,2641217.1650943197,2745176.8386783777,2745176.8386783777,2686014.6334419884,2625644.978924202,2570159.5424062107,2356110.388220051,2573681.1442871275,2519017.963468389,2307933.902018429,2641217.1650943197,2641217.1650943197,2641217.1650943197,2641217.1650943197,2641217.1650943197,2641217.1650943197
2022-01-11,1933372.8154584714,1891555.3976546247,1891555.3976546247,1966876.7117703927,1933412.2327243327,1933412.2327243327,2007823.4344231938,1828290.7728536653,1828290.7728536653,1899154.6315690456,1933372.8154584714,1933372.8154584714,1933372.8154584714,1933372.8154584714,1933372.8154584714,1933372.8154584714,2639354.025094319,2743243.3186783777,2743243.3186783777,2684137.1234419886,2623814.8289242014,2568378.69240621,2354461.4682200504,2571868.1642871276,2517252.953468389,2306310.812018429,2639354.025094319,2639354.025094319,2639354.025094319,2639354.025094319,2639354.025094319,2639354.025094319
